Virtual,Offset,loc,Import,Imports,var,Forwarder,UINT,LONG,BOOL,WORD,BYTES,large,short,dd,db,dw,XREF,ptr,DATA,FUNCTION,extrn,byte,word,dword,char,DWORD,stdcall,arg,locret,asc,align,WinMain,unk,cookie,off,nullsub,DllEntryPoint,System32,dll,CHUNK,BASS,HMENU,DLL,LPWSTR,void,HRESULT,HDC,LRESULT,HANDLE,HWND,LPSTR,int,HLOCAL,FARPROC,ATOM,HMODULE,WPARAM,HGLOBAL,entry,rva,COLLAPSED,config,exe,Software,CurrentVersion,__imp_,INT_PTR,UINT_PTR,---Seperator,PCCTL_CONTEXT,__IMPORT_,INTERNET_STATUS_CALLBACK,.rdata:,.data:,.text:,case,installdir,market,microsoft,policies,proc,scrollwindow,search,trap,visualc,___security_cookie,assume,callvirtualalloc,exportedentry,hardware,hkey_current_user,hkey_local_machine,sp-analysisfailed,unableto
3,3,33,16,0,50,4,5,0,12,9,2,0,0,257,1059,180,56,0,2,0,0,0,0,0,0,0,11,0,0,0,64,0,31,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,43,1199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,539,16,0,1531,4,2,2,13,10,15,1,7,2988,19500,1426,63,33,2,10,0,3,0,0,0,0,10,48,0,0,66,1,1,0,6,2,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,2009,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,141,16,0,34,4,8,0,9,8,2,0,0,354,1062,155,75,0,2,0,0,0,0,0,0,0,12,0,0,0,55,0,29,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,41,1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,111,688,11,0,233,3,11,3,13,16,163,12,6,511,2100816,675,185,87,2,0,0,1,23,0,48,0,30,81,0,0,235,18,42,1,43,0,0,0,3,0,0,0,1,0,56,0,0,0,1,1,0,40,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,39,80,3150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,1679,24,0,554,6,7,4,63,20,13,0,12,905,158266,2177,338,5,2,6,0,137,0,0,43,0,96,62,0,1,234,10,8,0,408,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,56,96,6850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,2664,27,0,1219,7,4,5,11,22,28,5,0,743,3508,1551,513,153,18,6,0,7,16,0,11,0,67,590,0,0,204,0,16,72,104,0,3,0,8,0,0,0,2,13,14,0,0,0,0,0,0,69,0,0,0,1,0,0,4,0,0,0,1,4,0,0,0,0,0,0,0,0,0,38,10441,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
3,3,32,16,0,43,4,7,0,11,8,2,0,0,151,2819,202,128,1,3,0,2,0,0,0,0,0,11,14,0,0,68,0,25,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,36,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,2350,3,0,1761,0,4,1,1,1,39,1,4,314,1417,422,165,146,1,0,0,11,0,0,15,0,4,189,0,1,235,0,7,0,34,0,3,0,2,0,0,0,0,0,10,0,0,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,27,13,6978,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
12,151,2341,28,0,4090,7,14,5,35,30,261,10,4,1141,25599,1078,396,328,3,2,0,22,26,0,182,0,48,1900,0,13,496,1,18,50,187,0,0,0,2,0,0,0,1,2,67,0,0,0,3,0,18,154,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,91,78952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,12,16,0,19,4,7,0,10,8,2,0,0,214,1012,152,61,0,2,0,0,0,0,0,0,0,7,11,0,0,55,0,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,24,803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,116,1053,28,0,1013,7,30,5,75,40,212,6,10,84535,57949,1037,247,63,4,0,0,95,11,0,54,0,97,159,0,0,447,83,34,1,62,0,0,0,3,0,0,0,1,0,96,0,0,0,1,1,1,80,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,77,75,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,556,20,0,1574,5,4,3,27,4,13,1,16,3184,4439,1502,86,27,2,4,0,3,0,0,0,0,19,48,0,0,53,1,1,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1964,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10,3,505,23,0,453,6,8,2,25,15,7,0,12,6860,775,232,49,13,2,0,0,0,0,0,0,0,27,0,0,0,60,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,16,2574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,111,774,12,0,273,3,12,3,14,20,164,12,1,498,1600170,399,218,62,2,0,0,1,0,0,50,0,35,80,0,0,193,15,22,1,47,0,0,0,3,0,0,0,1,0,55,0,0,0,1,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59,69,3250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1312,36,0,457,9,8,3,12,22,7,0,19,283,2677,714,263,87,14,0,0,2,0,0,16,0,75,146,0,0,79,0,6,30,31,0,0,0,3,0,0,0,0,0,132,0,0,0,0,15,5,156,0,0,0,0,0,0,21,0,0,0,1,0,0,208,0,0,0,0,0,0,0,21,5467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,35,16,0,31,4,9,0,9,7,2,0,0,184,2829,189,102,0,3,0,2,0,0,0,0,0,12,0,0,1,106,0,37,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,44,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,12,16,0,18,4,8,0,7,9,2,0,0,211,1062,106,94,0,2,0,2,0,0,0,0,0,8,0,0,1,35,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,18,712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,1539,14,0,373,4,15,4,39,20,91,0,1,725,161308,2130,253,5,2,7,0,103,0,0,10,0,33,107,0,0,171,2,6,0,362,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,216,6484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,1941,15,0,908,4,0,0,2,2,16,0,0,400,358,1431,301,29,2,0,0,2,1,0,12,0,70,959,0,0,153,0,2,0,343,0,6,0,4,0,0,0,0,0,5,0,0,0,0,0,0,30,0,0,0,0,0,0,63,0,0,0,1,0,0,0,0,0,0,0,0,0,106,23,9207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,28,16,0,49,4,9,0,10,7,2,0,0,185,2861,182,144,0,3,0,2,0,0,0,0,0,12,0,0,0,75,0,36,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,45,2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,81,28,0,22,7,32,5,69,48,0,0,0,29441,326,738,52,57,2,0,0,126,0,0,0,0,69,9,0,0,267,0,21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0
16,88,689,28,0,537,7,28,5,61,42,197,0,15,120242,48369,680,205,230,3,0,0,34,13,0,24,0,70,160,0,0,300,17,89,1,18,0,0,0,3,0,0,0,1,0,1,0,0,0,2,0,1,21,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,70,2614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,79,2469,4,0,615,1,19,5,13,15,15,11,0,653,5359,873,280,154,2,16,0,10,7,0,15,0,17,354,0,1,176,0,24,32,107,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26,77,8404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,551,16,0,128,4,26,6,45,38,67,9,2,535,624973,722,117,39,2,6,0,24,0,0,27,0,50,64,0,1,232,65,13,0,38,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69,2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,3,253,24,0,346,6,0,0,0,0,7,0,0,157,145791,139,78,49,2,0,0,0,0,0,3,0,0,21,0,0,59,0,22,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,17,1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,116,1050,31,0,559,8,31,7,72,45,242,9,20,120638,52268,1264,331,252,4,0,0,17,6,0,59,0,105,260,0,0,420,24,129,1,59,0,0,0,3,0,0,0,1,0,83,0,0,0,2,0,1,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74,76,5729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,343618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
11,4,1446,35,0,587,9,14,0,20,38,37,20,0,686,1544,743,378,279,2,2,0,74,30,0,122,0,34,131,0,7,246,0,37,0,230,6,0,0,4,0,0,0,0,0,30,0,0,0,2,12,75,177,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,101,8709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,34,16,0,39,4,5,0,11,9,2,0,0,257,1068,247,61,0,2,0,0,0,0,0,0,0,12,0,0,0,68,0,27,0,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,36,1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,26,16,0,13,4,7,0,10,8,2,0,0,210,1065,111,93,0,2,0,2,0,0,0,0,0,7,0,0,0,39,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,22,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,192,10,0,271,0,13,4,17,19,3,0,1,41961,26633,4642,10,177,15,0,0,1,0,0,0,0,28,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0
15,116,1001,20,0,457,5,19,5,31,17,203,12,18,88369,16610,926,273,117,2,0,0,5,7,0,53,0,68,147,0,0,338,19,36,1,40,0,0,0,3,0,0,0,1,0,52,0,0,0,1,1,0,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,43,82,4252,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
19,227,15206,24,0,7683,6,30,9,41,36,37,499,0,4489,18457,3986,1927,1294,3,50,0,28,8,0,25,0,36,2507,0,23,1161,0,275,460,637,6,3,0,4,0,0,0,1,3,0,0,0,0,5,0,3,170,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,463,148,61268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,356,43106,81,0,26067,18,141,29,186,93,70,2203,2,20364,150886,17366,6875,3115,5,64,0,71,68,0,102,0,493,9103,0,47,3811,0,1179,1934,3112,24,0,0,25,0,0,0,0,5,0,0,1,0,3,9,3,966,0,0,0,2,0,0,0,0,0,1,2,7,0,0,0,0,0,0,0,0,3450,280,226111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,4,752,10,0,444,0,13,4,17,19,5,6,1,42581,25158,4298,72,162,15,6,0,17,0,0,0,0,28,0,0,0,2002,0,8,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0
3,4,136,15,0,31,4,7,0,11,7,2,0,0,351,1038,180,77,0,2,0,0,0,0,0,0,0,12,0,0,0,55,0,27,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,40,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6,577,20,0,1574,5,4,3,27,4,14,1,12,3186,4442,1502,78,35,2,4,0,3,0,0,0,0,19,48,0,0,53,1,1,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
13,5,151,7,0,39,0,11,7,17,6,15,19,12,767,107030,376,139,74,2,24,1,0,0,0,0,0,23,29,0,0,16,0,51,0,16,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,2927,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
9,10,1848,72,0,1179,18,5,34,17,13,307,171,21,2347,31889,1560,1418,76,2,6,0,5,3,0,128,0,25,277,0,4,618,0,57,12,608,0,0,0,16,0,0,0,16,0,632,0,0,0,0,2,0,137,0,0,0,0,0,0,3,0,0,0,8,1,0,0,0,0,0,0,0,0,257,67,13817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,9,2876,20,0,625,5,37,7,128,24,13,0,1,1278,1416205,4048,423,13,3,4,0,365,0,0,44,0,77,75,0,3,516,7,6,0,1028,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,1,62,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,48,93,13163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,18,16,0,8,4,7,0,10,8,2,0,0,210,1061,107,94,0,2,0,1,0,0,0,0,0,7,0,0,0,38,0,11,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,23,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,111,529,24,0,320,6,25,6,53,36,162,18,6,546,2349181,603,183,34,3,0,0,1,1,0,41,0,67,50,0,0,282,15,17,1,35,0,0,0,3,0,0,0,1,0,53,0,0,0,2,0,1,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40,64,1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,116,840,27,0,522,7,29,6,56,46,202,21,3,674,3588395,791,216,38,4,0,0,11,9,0,47,0,78,116,0,0,328,21,24,1,50,0,0,0,3,0,0,0,1,0,54,0,0,0,2,1,0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,73,2937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,22,16,0,13,4,8,0,7,9,2,0,0,210,1073,109,91,0,2,0,2,0,0,0,0,0,8,0,0,1,39,0,13,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,26,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,1931,24,0,542,6,33,11,150,48,12,0,1,1042,177115,3408,443,7,2,4,0,239,0,0,37,0,91,57,0,0,453,7,8,0,973,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,44,117,9432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,370,28,0,606,7,15,3,28,22,8,0,12,7112,1105,283,52,20,3,0,0,0,0,0,0,0,50,0,0,0,87,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,16,1518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,147,2091,32,0,2123,8,14,5,35,30,257,7,5,1168,25510,1007,397,183,3,2,0,17,15,0,138,0,45,285,0,12,492,1,14,48,170,0,0,0,2,0,0,0,1,3,71,0,0,0,3,0,20,122,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,90,90,212893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,23,3155,8,0,5373,2,1,2,9,6,42,659,0,3579,15467,1964,1874,187,3,28,0,34,7,0,80,0,11,925,0,3,1322,0,377,418,710,2,3,0,9,0,0,0,0,0,117,0,0,0,0,0,0,107,0,0,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,504,142,28780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,47,16,0,43,4,9,0,9,7,2,0,0,182,2836,183,102,0,3,0,2,0,0,0,0,0,12,0,0,0,110,0,40,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,32,46,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,168,3124,2,0,675,0,12,3,21,23,615,19,19,998,888438,1009,414,393,2,0,0,6,15,0,128,0,39,219,0,1,494,16,93,1,37,0,0,0,3,0,0,0,1,0,85,0,0,0,2,1,0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,391,133,11470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,4,253,18,0,302,6,0,0,0,0,7,0,0,101,150347,145,77,57,3,0,0,0,0,0,3,0,0,37,0,0,57,0,22,0,16,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,17,1072,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,26,16,0,42,4,6,0,13,7,2,0,0,264,1024,160,56,0,2,0,0,0,0,0,0,0,11,0,0,0,62,0,25,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,35,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,103,1730,7,0,711,2,12,3,13,19,203,43,2,735,1045753,706,254,216,2,2,0,2,1,0,48,0,37,303,0,0,321,30,53,1,77,1,0,0,3,0,0,0,1,0,59,0,0,0,3,1,0,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,71,6698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,23,2040,36,0,622,9,33,10,107,30,12,1,2,935,159333,2492,382,7,2,4,0,159,0,0,35,0,51,79,0,6,208,12,7,0,443,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,67,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53,108,8488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,786,28,0,1306,7,12,3,28,11,7,0,16,65321,1341,231,63,5,2,0,0,3,0,0,0,0,37,0,0,0,74,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23,16,3171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,15,16,0,16,4,8,0,7,9,2,0,0,209,1065,106,96,0,2,0,2,0,0,0,0,0,8,0,0,1,39,0,11,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,24,713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,88,652,24,0,438,6,32,6,66,41,198,0,15,82014,48333,656,198,158,4,2,0,32,11,0,25,0,69,162,0,0,297,29,89,1,17,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,1,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,71,2512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,20,16,0,15,4,7,0,10,8,2,0,0,209,1069,106,96,0,2,0,2,0,0,0,0,0,7,0,0,0,39,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,20,711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,7,2243,23,0,547,6,83,7,74,41,12,0,0,1709,1417113,4173,442,8,2,4,0,168,0,0,228,0,55,61,0,5,702,14,7,0,515,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,1,238,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,48,89,10176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,330,8,0,305,0,8,2,11,11,3,15,6,63114,28254,5141,84,508,14,0,1,0,0,0,0,0,23,0,0,0,6458,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,0
6,6,551,20,0,1574,5,4,3,27,4,13,1,13,3182,4442,1510,75,37,2,2,0,3,0,0,0,0,19,48,0,0,52,1,1,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,41,1951,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3,3,51,4,0,52,0,4,0,13,7,2,0,0,264,2501,122,55,1,2,0,0,1,0,0,0,0,12,0,0,0,43,0,35,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,36,42,1477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,133,16,0,31,4,9,0,6,9,2,0,0,353,1090,158,75,0,2,0,0,0,0,0,0,0,8,0,0,0,58,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,31,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,111,1120,12,0,459,3,12,3,13,19,164,46,1,527,2300917,568,246,52,2,0,0,2,0,0,50,0,38,234,0,0,259,18,46,1,45,1,0,0,3,0,0,0,1,0,66,0,0,0,2,1,0,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,56,66,4674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1057,0,0,4,0,0,0,1,0,43,0,9,591,80562,114,43,143,2,74,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,1560,2303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,5,1789,3,0,1592,0,4,1,1,1,34,1,3,278,532,317,143,69,1,0,0,9,0,0,15,0,4,185,0,0,228,0,9,0,37,0,2,0,2,0,0,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,22,13,5853,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
9,2,3632,23,0,1918,6,4,6,9,16,17,0,0,1637,1131,1999,818,317,4,16,0,22,7,0,78,0,55,889,0,4,273,0,25,26,178,0,5,0,9,0,0,0,1,0,18,1,0,0,0,1,0,35,0,1,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,62,19666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,264,36,0,399,9,15,4,31,13,7,0,6,66034,465,262,53,2,2,0,0,0,2,0,5,0,33,0,0,0,83,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,28,15,1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,3,854,24,0,819,6,4,2,17,9,8,0,26,7018,699,217,66,13,2,0,0,0,0,0,8,0,20,0,0,0,56,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,15,4160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
