byte_filesize,byte_offset
1122992,4198400
1092083,4198400
418434,4198400
2736178,4198400
1557719,4198400
1777686,4198400
1136002,4198400
1200193,4198400
125424,4198400
1560177,4198400
2736906,4198400
1088694,4198400
1559224,4198400
1174300,268439552
1629856,4198400
1073489,4198400
297127,268439552
708195,1249906688
1560658,4198400
3458441,4198400
215177,4198400
125792,4198400
158476,268439552
1558331,4198400
240359,4198400
238578,4198400
115172,4198400
432177,4198400
2735005,4198400
267796,4198400
214170,4198400
1121983,4198400
140554,4198400
128323,4198400
1558665,4198400
324586,1734545408
110567,4198400
1088419,268439552
500910,268439552
432936,4096
2216789,4198400
1553920,4198400
1558465,4198400
1488545,4198400
128643,4198400
1559386,4198400
2736194,4198400
2736626,4198400
1560706,4198400
1912486,4198400
1762766,4198400
1998125,4198400
1858230,4198400
217916,4198400
788445,4198400
248300,4198400
1559113,4198400
1560653,4198400
1560395,4198400
2204130,4198400
953142,4198400
492815,4198400
914027,4198400
1559669,4198400
1740227,4198400
180098,16781312
1142377,4198400
154303,4198400
1812309,4198400
201605,4198400
137951,4198400
2066602,4198400
2253020,4198400
2735410,4198400
1553215,4198400
125999,4198400
200931,4198400
139088,4198400
1558007,4198400
136591,4198400
1560848,4198400
1560882,4198400
2040760,4198400
1560542,4198400
1308127,4198400
1494177,4198400
178272,4198400
810546,4198400
1505171,4198400
1397080,4198400
1559118,4198400
250184,1524371456
263148,4198400
1557056,4198400
1655970,4198400
274603,4198400
214646,4198400
77923,268439552
295801,4198400
135946,4198400
139772,4198400
1560912,4198400
1556334,4198400
1559544,4198400
354224,268439552
218313,4198400
139320,4198400
2024680,4198400
1492528,4198400
1721864,4198400
307927,4198400
1790007,4198400
142928,268439552
160760,16781312
652522,4198400
158559,268439552
1639859,4198400
1479385,4198400
1560930,4198400
236441,4198400
140710,4198400
48269,268439552
1124341,4198400
636248,1305874432
63995,4198400
133006,4198400
203312,4198400
353217,1619857408
58311,268439552
222459,4198400
798340,4198400
3538680,4198400
429962,402657280
91577,268439552
245799,4198400
1506479,4198400
1739067,4198400
169722,4198400
1559162,4198400
2104549,4198400
260006,4198400
1560270,4198400
1488486,4198400
138964,4198400
248246,4198400
1553274,4198400
257635,16781312
1561313,4198400
1754735,4198400
170192,1239945216
139419,4198400
1106851,4198400
2733626,4198400
461485,268439552
2032913,4198400
1706452,4198400
2095497,4198400
821391,4198400
329629,268439552
1560076,4198400
1560802,4198400
1102445,0
1561738,4198400
124614,4198400
1560987,4198400
2736186,4198400
1559478,4198400
174898,4198400
819003,4198400
1670727,16781312
132436,4198400
643341,4198400
1119828,4198400
1560739,4198400
207533,4198400
1772310,4198400
2737031,4198400
1558840,4198400
1909652,4198400
248445,4198400
1924524,4198400
2733247,4198400
123979,4198400
1806607,4198400
1560808,4198400
1790665,4198400
793914,4198400
2257974,4198400
138709,4198400
1793220,4198400
165866,1687556096
1683361,4198400
140225,4198400
1773985,4198400
1552847,4198400
277241,1630801920
338949,268439552
1743729,4198400
1699742,4198400
355802,268439552
1283649,4198400
1828335,4198400
1559888,4198400
1688717,4198400
231098,16781312
1553551,4198400
767098,4198400
904640,4198400
1553734,4198400
1553392,4198400
259173,4198400
1560627,4198400
1558828,4198400
1119746,4198400
599656,268439552
695721,4198400
1640250,4198400
819614,4198400
1079879,268439552
1756343,4198400
484508,4198400
770796,4198400
260803,1303646208
1505428,4198400
140370,4198400
1553095,4198400
1560476,4198400
1640208,4198400
495733,268439552
2016935,4198400
228135,268439552
260593,4198400
1639893,4198400
211835,4198400
448391,268439552
385879,1627394048
1000014,4198400
214615,4198400
1559397,4198400
219990,4198400
1760065,4198400
1410087,4198400
2209898,4198400
92867,4198400
123608,4198400
162652,1799880704
1560223,4198400
233641,4198400
196714,4198400
98711,4198400
226291,268435456
227008,4198400
191611,4198400
580148,4198400
1654608,4198400
1560688,4198400
779301,4198400
222999,4198400
164325,4198400
1850770,4198400
314629,268439552
1558551,4198400
1559665,4198400
1560844,4198400
217149,4198400
268742,268439552
1786822,4198400
164668,4194304
580454,4198400
1557155,4198400
175783,1929646080
1453384,4198400
199289,268439552
1491913,4198400
465782,268439552
1128787,4198400
229837,4198400
251163,4198400
1561122,4198400
1560820,4198400
2107803,4198400
262669,4198400
160208,4198400
257771,4198400
1787270,4198400
1139373,4198400
1139657,4198400
1293353,4198400
1126584,4198400
315879,4198400
422192,4198400
206246,268439552
1521845,4198400
1115095,4198400
263568,1531580416
126462,4198400
231216,4198400
678747,4198400
823088,4198400
1767822,4198400
131302,4198400
1560139,4198400
263413,1536036864
1505380,4198400
261738,4198400
1559837,4198400
220914,4198400
1028256,4198400
1893451,4198400
1492300,4198400
1560670,4198400
1780807,4198400
688288,4198400
1115478,4198400
1744975,4198400
1800357,4198400
299548,4194304
2501438,4198400
3554805,4198400
813734,4198400
158071,268439552
209022,4198400
122038,4198400
605791,4198400
248751,4198400
1558542,4198400
265598,15077376
1560567,4198400
1634460,4198400
2097729,4198400
1559813,4198400
1558927,4198400
94218,268439552
167884,1648365568
1140364,4198400
1111409,4198400
1955644,4198400
1557410,4198400
1561690,4198400
1639795,4198400
115752,4198400
213314,4198400
454579,4198400
1558309,4198400
1774230,4198400
164386,4198400
240730,4198400
1139720,4198400
838136,4198400
3068073,4198400
507870,268439552
139662,4198400
1557448,4198400
125263,4198400
162875,268439552
2182745,4198400
1558256,4198400
1557965,4198400
387123,4198400
3322007,4198400
2736857,4198400
1561130,4198400
1696588,4198400
139790,4198400
1639611,4198400
1495680,4198400
235815,4198400
31911,4198400
1558371,4198400
677191,4198400
136759,4198400
202323,4198400
1984031,4198400
134468,4198400
818972,4198400
1705853,4198400
1561040,4198400
280088,4198400
209722,4198400
1561330,4198400
1004963,4198400
1558366,4198400
2736308,4198400
1561043,4198400
1114804,4198400
225465,268435456
1560608,4198400
286802,4198400
260707,4198400
568196,268439552
1556377,4198400
135273,4198400
401491,4198400
1949872,4198400
1639546,4198400
284105,268439552
280849,1597771776
1558366,4198400
1664109,4198400
1560911,4198400
509671,4198400
150789,268439552
175266,4198400
1200512,4198400
2660556,4198400
1558378,4198400
122877,4198400
214609,4198400
1117216,4198400
196934,1829244928
1489536,4198400
137988,4198400
1561383,4198400
1754831,4198400
1553439,4198400
123011,4198400
2336139,4198400
1561274,4198400
1664994,4198400
869686,4198400
135562,268439552
1639952,4198400
1553309,4198400
1133916,4198400
233656,4198400
1561095,4198400
212226,4198400
124716,4198400
489260,4198400
133463,4198400
1553450,4198400
829558,4198400
193934,4198400
867277,268439552
150125,268439552
258242,4198400
1753898,4198400
2733540,4198400
1561974,4198400
1492816,4198400
1561648,4198400
194319,1852575744
166001,4198400
1787536,4198400
126315,4198400
1911027,4198400
199740,268439552
1554108,4198400
127598,4198400
178815,268439552
3406058,4198400
1778543,4198400
426752,4198400
612134,4198400
2200532,4198400
1559664,4198400
257746,4198400
1433459,4198400
1558067,4198400
1125380,4198400
147918,4198400
121983,4198400
1706995,4198400
412743,4198400
1559212,4198400
1558999,4198400
149903,4198400
180739,4198400
2110064,4198400
364881,4198400
578604,4198400
1492393,4198400
1559357,4198400
2349979,4198400
129231,4198400
269945,4198400
1560223,4198400
161178,4198400
261117,4198400
1632659,4198400
1556621,4198400
161768,268439552
1512136,4198400
1560324,4198400
206633,4198400
138295,4198400
1626036,4198400
1560672,4198400
139789,4198400
1559126,4198400
1535288,4198400
1557139,4198400
637982,4198400
166835,1647841280
127317,4198400
122690,4198400
464134,268435456
153137,4198400
1754693,4198400
1559748,4198400
142902,268439552
1639868,4198400
634680,4198400
1716312,4198400
136908,4198400
203593,4198400
1560844,4198400
1559323,4198400
818032,4198400
135571,4198400
3182040,4198400
135632,4198400
173867,268439552
1492423,4198400
1639736,4198400
1553539,4198400
2354548,4198400
2736758,4198400
1560413,4198400
1529226,4198400
215777,268439552
276580,4198400
224666,4198400
1492165,4198400
104657,4198400
1069965,4096
2215873,4198400
1559067,4198400
200691,1644167168
1123867,4198400
1732061,4198400
135810,4198400
1663351,4198400
1747580,4198400
1559346,4198400
221802,4198400
706967,268439552
1560828,4198400
1559104,4198400
151499,268439552
1561445,4198400
1557803,4198400
89700,4198400
1560988,4198400
221611,1833701376
245145,4198400
124365,4198400
1772510,4198400
2735896,4198400
146112,1728253952
1561066,4198400
126111,4198400
581443,4198400
210522,4198400
1561032,4198400
1560422,4198400
1492380,4198400
1557203,4198400
171385,1686835200
606010,4198400
500587,268439552
1412883,4198400
1560316,4198400
1558396,4198400
1553855,4198400
177557,268439552
229578,4198400
343330,536285184
163740,16781312
1553149,4198400
817658,4198400
239165,16781312
126091,4198400
1090715,4198400
252153,4198400
1871547,4198400
257883,4198400
199985,4198400
123452,4198400
1639685,4198400
511919,268435456
1054211,2082803712
261407,1837432832
225221,4198400
161778,16781312
764929,4198400
292691,4198400
248410,4198400
136685,4198400
2735755,4198400
1560408,4198400
1492478,4198400
218556,4198400
139696,4198400
1556292,4198400
2158705,4198400
295559,268439552
1776968,4198400
1558536,4198400
294593,4198400
482564,268439552
466074,268439552
1560956,4198400
1124308,4198400
142040,268439552
158091,4198400
200311,1833177088
1492340,4198400
126276,4198400
125133,4198400
1560499,4198400
1505910,4198400
144074,4198400
149657,4198400
849322,4198400
261399,4198400
125634,4198400
198010,268439552
260935,4198400
306243,1336938496
2115612,4198400
138350,4198400
1116705,4198400
2259061,4198400
133608,4198400
1129852,4198400
2735537,4198400
1505317,4198400
1489543,4198400
136138,4198400
278707,1929973760
2735168,4198400
2736859,4198400
264443,4198400
152632,4198400
138385,268439552
678566,4198400
631426,4198400
2714667,4198400
140534,4198400
189640,16781312
150914,1090523136
2242317,4198400
1560808,4198400
163532,268439552
1559236,4198400
258202,4198400
697641,4198400
194965,16781312
1125800,4198400
1992896,4198400
1560909,4198400
161773,1733300224
126246,4198400
1505681,4198400
1694543,4198400
164909,268439552
58746,268439552
144987,268439552
171499,4096
60481,268439552
337594,4198400
1560293,4198400
160325,1665925120
1557112,4198400
1557025,4198400
386993,16781312
136999,4198400
164366,1993084928
1560338,4198400
235287,4198400
231065,4198400
1553111,4198400
854504,4198400
780429,4198400
1560393,4198400
1560751,4198400
156944,1602555904
208253,1793331200
844267,4198400
106229,4198400
1279318,4198400
2313362,4198400
1505865,4198400
207619,4198400
260850,4198400
158115,1529286656
1723851,4198400
132032,4198400
622214,4198400
124255,4198400
1492258,4198400
163485,4198400
2618707,4198400
1100918,4198400
404851,4198400
284444,4198400
1491952,4198400
217756,4198400
173215,16781312
115286,4198400
435111,4198400
260272,4198400
1116518,4198400
1553542,4198400
1107172,4198400
1090302,268435456
360261,16781312
1559251,4198400
113729,4198400
260651,4198400
1846566,4198400
271076,4198400
251739,1831342080
135562,4198400
201065,1616646144
192754,618205184
1128930,4198400
2736959,4198400
1489826,4198400
286394,268439552
735507,4096
123306,4198400
1102541,4198400
329013,268439552
785818,4198400
295279,268439552
1681318,4198400
402431,4198400
1562074,4198400
465022,4198400
265695,4198400
272132,4198400
1560599,4198400
192597,1838682112
1370412,4198400
2738379,4198400
1749126,4198400
2069678,4198400
2069389,4198400
136496,268439552
250584,4198400
1559489,4198400
167028,1627394048
1780235,4198400
141498,4198400
136324,4198400
1005883,268439552
2236015,4198400
1560686,4198400
1558816,4198400
819073,4198400
223331,4198400
1560506,4198400
1560652,4198400
140855,4198400
1131032,4198400
2202818,4198400
1489948,4198400
164457,268439552
258247,4198400
1560358,4198400
263744,1734348800
1160256,4198400
136097,1833046016
585318,4198400
1133500,4198400
1561408,4198400
245198,4198400
139524,4198400
137323,4198400
157806,1518997504
1639780,4198400
132188,4198400
136041,4198400
177597,1855459328
664268,4198400
239508,1631588352
106204,4198400
1113150,4198400
126226,4198400
234312,4198400
202321,268439552
1854872,4198400
1560313,4198400
1114965,4198400
130803,4198400
189849,4198400
1558311,4198400
163838,268439552
2001440,4198400
1200479,4198400
155500,1687621632
1550661,4198400
122326,268439552
1556254,4198400
1560619,4198400
1003484,4198400
260384,4198400
218115,4198400
1665897,4198400
214618,4198400
1782420,4198400
193572,4198400
126276,4198400
139146,4198400
205860,1518866432
145045,268439552
289325,4198400
356861,535564288
1908735,4198400
1559413,4198400
1685428,4198400
830983,4198400
135667,4198400
138387,268439552
640536,4198400
2735323,4198400
1689833,4198400
